CHR,START,STOP,GENE
Chr_14,17371406,17377573,Migut.14G162900.v3.1
Chr_14,17380051,17383273,Migut.14G163000.v3.1
Chr_14,17384103,17384569,Migut.14G163100.v3.1
Chr_14,17385462,17387241,Migut.14G163200.v3.1
Chr_14,17387591,17392416,Migut.14G163300.v3.1
Chr_14,17402598,17405889,Migut.14G163400.v3.1
Chr_14,17408058,17412945,Migut.14G163500.v3.1
Chr_14,17412976,17426756,Migut.14G163600.v3.1
Chr_14,17439169,17439927,Migut.14G163700.v3.1
Chr_14,17440400,17440817,Migut.14G163800.v3.1
Chr_14,17440892,17443929,Migut.14G163900.v3.1
Chr_14,17447201,17451873,Migut.14G164000.v3.1
Chr_14,17452989,17456322,Migut.14G164100.v3.1
Chr_14,17456550,17457659,Migut.14G164200.v3.1
Chr_14,17457903,17459414,Migut.14G164300.v3.1
Chr_14,17466516,17469679,Migut.14G164400.v3.1
Chr_14,17471417,17472453,Migut.14G164500.v3.1
Chr_14,17482893,17485643,Migut.14G164600.v3.1
Chr_14,17489606,17496986,Migut.14G164700.v3.1
Chr_14,17496937,17498777,Migut.14G164800.v3.1
Chr_14,17499690,17504331,Migut.14G164900.v3.1
Chr_14,17508134,17514976,Migut.14G165000.v3.1
Chr_14,17516289,17518406,Migut.14G165100.v3.1
Chr_14,17521651,17527893,Migut.14G165200.v3.1
Chr_14,17528948,17532758,Migut.14G165300.v3.1
Chr_14,17536215,17537108,Migut.14G165400.v3.1
Chr_14,17553523,17558022,Migut.14G165500.v3.1
Chr_14,17558462,17559794,Migut.14G165600.v3.1
Chr_14,17562446,17564155,Migut.14G165700.v3.1
Chr_14,17565819,17569339,Migut.14G165800.v3.1
Chr_14,17584015,17588266,Migut.14G165900.v3.1
Chr_14,17591141,17596140,Migut.14G166000.v3.1
Chr_14,17601091,17602393,Migut.14G166100.v3.1
Chr_14,17602875,17610644,Migut.14G166200.v3.1
Chr_14,17613911,17619684,Migut.14G166300.v3.1
Chr_14,17620227,17625184,Migut.14G166400.v3.1
Chr_14,17629101,17632469,Migut.14G166500.v3.1
Chr_14,17632688,17636889,Migut.14G166600.v3.1
Chr_14,17637773,17639953,Migut.14G166700.v3.1
Chr_14,17640466,17647168,Migut.14G166800.v3.1
Chr_14,17649021,17651433,Migut.14G166900.v3.1
Chr_14,17652891,17653762,Migut.14G167000.v3.1
Chr_14,17657833,17661596,Migut.14G167100.v3.1
Chr_14,17661604,17665521,Migut.14G167200.v3.1
Chr_14,17673110,17675848,Migut.14G167300.v3.1
Chr_14,17675707,17678704,Migut.14G167400.v3.1
Chr_14,17683257,17683849,Migut.14G167500.v3.1
Chr_14,17685789,17688085,Migut.14G167600.v3.1
Chr_14,17696585,17699365,Migut.14G167700.v3.1
Chr_14,17702361,17706136,Migut.14G167800.v3.1
Chr_14,17707497,17712027,Migut.14G167900.v3.1
Chr_14,17713871,17718272,Migut.14G168000.v3.1
Chr_14,17719233,17719977,Migut.14G168100.v3.1
Chr_14,17720955,17722514,Migut.14G168200.v3.1
Chr_14,17733594,17734758,Migut.14G168300.v3.1
Chr_14,17743228,17744095,Migut.14G168400.v3.1
Chr_14,17747068,17749331,Migut.14G168500.v3.1
Chr_14,17751188,17754386,Migut.14G168600.v3.1
Chr_14,17755547,17756751,Migut.14G168700.v3.1
Chr_14,17757185,17759605,Migut.14G168800.v3.1
Chr_14,17760174,17764504,Migut.14G168900.v3.1
Chr_14,17769484,17780032,Migut.14G169000.v3.1
Chr_14,17789219,17792221,Migut.14G169100.v3.1
Chr_14,17796266,17797111,Migut.14G169200.v3.1
Chr_14,17798930,17801809,Migut.14G169300.v3.1
Chr_14,17805452,17806444,Migut.14G169400.v3.1
Chr_14,17808891,17810046,Migut.14G169500.v3.1
Chr_14,17811204,17813549,Migut.14G169600.v3.1
Chr_14,17816054,17817585,Migut.14G169700.v3.1
Chr_14,17820683,17824154,Migut.14G169800.v3.1
Chr_14,17824697,17828450,Migut.14G169900.v3.1
Chr_14,17830020,17831348,Migut.14G170000.v3.1
Chr_14,17839679,17843691,Migut.14G170100.v3.1
Chr_14,17846443,17852138,Migut.14G170200.v3.1
Chr_14,17852478,17855023,Migut.14G170300.v3.1
Chr_14,17856274,17857838,Migut.14G170400.v3.1
Chr_14,17858452,17862168,Migut.14G170500.v3.1
Chr_14,17874077,17876825,Migut.14G170600.v3.1
Chr_14,17876404,17882765,Migut.14G170700.v3.1
Chr_14,17883843,17887883,Migut.14G170800.v3.1
Chr_14,17892225,17900839,Migut.14G170900.v3.1
Chr_14,17901685,17906035,Migut.14G171000.v3.1
Chr_14,17907207,17909278,Migut.14G171100.v3.1
Chr_14,17909308,17912213,Migut.14G171200.v3.1
Chr_14,17913992,17917979,Migut.14G171300.v3.1
Chr_14,17918032,17920238,Migut.14G171400.v3.1
Chr_14,17929543,17931647,Migut.14G171500.v3.1
Chr_14,17933038,17945219,Migut.14G171600.v3.1
Chr_14,17945864,17949473,Migut.14G171700.v3.1
Chr_14,17953021,17955207,Migut.14G171800.v3.1
Chr_14,17958729,17964536,Migut.14G171900.v3.1
Chr_14,17967205,17970102,Migut.14G172000.v3.1
Chr_14,17970123,17971801,Migut.14G172100.v3.1
Chr_14,17980105,17983341,Migut.14G172200.v3.1
Chr_14,17992153,18001132,Migut.14G172300.v3.1
Chr_14,18010368,18012346,Migut.14G172400.v3.1
Chr_14,18014698,18015990,Migut.14G172500.v3.1
Chr_14,18032477,18036295,Migut.14G172600.v3.1
Chr_14,18036781,18039160,Migut.14G172700.v3.1
Chr_14,18047651,18051508,Migut.14G172800.v3.1
Chr_14,18074419,18075837,Migut.14G172900.v3.1
Chr_14,18076980,18079549,Migut.14G173000.v3.1
Chr_14,18082878,18084465,Migut.14G173100.v3.1
Chr_14,18086719,18087832,Migut.14G173200.v3.1
Chr_14,18090856,18093267,Migut.14G173300.v3.1
Chr_14,18095023,18099066,Migut.14G173400.v3.1
Chr_14,18099334,18113451,Migut.14G173500.v3.1
Chr_14,18115190,18127773,Migut.14G173600.v3.1
Chr_14,18129500,18134816,Migut.14G173700.v3.1
Chr_14,18134577,18139128,Migut.14G173800.v3.1
Chr_14,18140885,18143164,Migut.14G173900.v3.1
Chr_14,18144345,18148456,Migut.14G174000.v3.1
Chr_14,18162497,18165456,Migut.14G174100.v3.1
Chr_14,18172450,18175590,Migut.14G174200.v3.1
Chr_14,18180455,18183853,Migut.14G174300.v3.1
Chr_14,18188340,18198484,Migut.14G174400.v3.1
Chr_14,18205340,18211661,Migut.14G174500.v3.1
Chr_14,18218328,18219038,Migut.14G174600.v3.1
Chr_14,18221357,18224734,Migut.14G174700.v3.1
Chr_14,18231588,18235916,Migut.14G174800.v3.1
Chr_14,18237830,18244170,Migut.14G174900.v3.1
Chr_14,18245449,18248904,Migut.14G175000.v3.1
Chr_14,18251410,18256978,Migut.14G175100.v3.1
Chr_14,18258745,18259542,Migut.14G175200.v3.1
Chr_14,18260240,18261041,Migut.14G175300.v3.1
Chr_14,18262874,18267301,Migut.14G175400.v3.1
Chr_14,18268838,18271964,Migut.14G175500.v3.1
Chr_14,18274318,18281088,Migut.14G175600.v3.1
Chr_14,18288156,18295074,Migut.14G175700.v3.1
Chr_14,18300897,18303493,Migut.14G175800.v3.1
Chr_14,18303460,18308150,Migut.14G175900.v3.1
Chr_14,18310835,18312851,Migut.14G176000.v3.1
Chr_14,18313555,18317447,Migut.14G176100.v3.1
Chr_14,18317689,18322130,Migut.14G176200.v3.1
Chr_14,18332125,18338366,Migut.14G176300.v3.1
Chr_14,18341194,18344900,Migut.14G176400.v3.1
Chr_14,18344787,18349677,Migut.14G176500.v3.1
Chr_14,18352843,18353481,Migut.14G176600.v3.1
Chr_14,18355077,18355665,Migut.14G176700.v3.1
Chr_14,18357638,18359960,Migut.14G176800.v3.1
Chr_14,18360878,18364988,Migut.14G176900.v3.1
Chr_14,18365489,18371385,Migut.14G177000.v3.1
Chr_14,18375234,18383181,Migut.14G177100.v3.1
Chr_14,18383536,18387821,Migut.14G177200.v3.1
Chr_14,18389546,18389930,Migut.14G177300.v3.1
Chr_14,18395774,18398346,Migut.14G177400.v3.1
Chr_14,18401075,18404290,Migut.14G177500.v3.1
Chr_14,18405094,18409900,Migut.14G177600.v3.1
Chr_14,18415350,18419263,Migut.14G177700.v3.1
Chr_14,18425783,18430095,Migut.14G177800.v3.1
Chr_14,18434145,18436291,Migut.14G177900.v3.1
Chr_14,18438272,18439042,Migut.14G178000.v3.1
Chr_14,18439782,18442422,Migut.14G178100.v3.1
Chr_14,18445269,18448907,Migut.14G178200.v3.1
Chr_14,18476413,18485460,Migut.14G178300.v3.1
Chr_14,18509539,18511152,Migut.14G178400.v3.1
Chr_14,18520189,18520839,Migut.14G178500.v3.1
Chr_14,18527646,18530325,Migut.14G178600.v3.1
Chr_14,18531666,18533090,Migut.14G178700.v3.1
Chr_14,18534289,18536015,Migut.14G178800.v3.1
Chr_14,18554180,18558013,Migut.14G178900.v3.1
Chr_14,18560102,18564301,Migut.14G179000.v3.1
Chr_14,18565553,18566733,Migut.14G179100.v3.1
Chr_14,18568201,18569229,Migut.14G179200.v3.1
Chr_14,18570767,18572502,Migut.14G179300.v3.1
Chr_14,18573601,18576702,Migut.14G179400.v3.1
Chr_14,18580883,18586479,Migut.14G179500.v3.1
Chr_14,18589114,18591545,Migut.14G179600.v3.1
Chr_14,18599763,18602709,Migut.14G179700.v3.1
Chr_14,18602669,18604762,Migut.14G179800.v3.1
Chr_14,18618059,18626085,Migut.14G179900.v3.1
Chr_14,18627036,18630640,Migut.14G180000.v3.1
Chr_14,18635019,18640918,Migut.14G180100.v3.1
Chr_14,18641704,18645003,Migut.14G180200.v3.1
Chr_14,18650326,18657040,Migut.14G180300.v3.1
Chr_14,18657125,18660537,Migut.14G180400.v3.1
Chr_14,18664121,18666285,Migut.14G180500.v3.1
Chr_14,18666600,18672568,Migut.14G180600.v3.1
Chr_14,18684062,18687411,Migut.14G180700.v3.1
Chr_14,18689026,18691686,Migut.14G180800.v3.1
Chr_14,18696830,18698785,Migut.14G180900.v3.1
Chr_14,18705414,18712624,Migut.14G181000.v3.1
Chr_14,18715860,18720368,Migut.14G181100.v3.1
Chr_14,18722117,18724046,Migut.14G181200.v3.1
Chr_14,18734445,18736659,Migut.14G181300.v3.1
Chr_14,18739683,18746753,Migut.14G181400.v3.1
Chr_14,18762303,18769317,Migut.14G181500.v3.1
Chr_14,18772209,18774565,Migut.14G181600.v3.1
Chr_14,18776156,18788370,Migut.14G181700.v3.1
Chr_14,18789972,18790864,Migut.14G181800.v3.1
Chr_14,18801944,18802973,Migut.14G181900.v3.1
Chr_14,18821165,18822267,Migut.14G182000.v3.1
Chr_14,18854609,18858671,Migut.14G182100.v3.1
Chr_14,18858642,18863601,Migut.14G182200.v3.1
Chr_14,18869589,18870231,Migut.14G182300.v3.1
Chr_14,18877227,18879997,Migut.14G182400.v3.1
Chr_14,18881630,18886540,Migut.14G182500.v3.1
Chr_14,18890574,18894415,Migut.14G182600.v3.1
Chr_14,18896946,18901177,Migut.14G182700.v3.1
Chr_14,18903955,18909555,Migut.14G182800.v3.1
Chr_14,18910830,18913298,Migut.14G182900.v3.1
Chr_14,18914088,18914507,Migut.14G183000.v3.1
Chr_14,18915457,18921020,Migut.14G183100.v3.1
Chr_14,18924702,18931220,Migut.14G183200.v3.1
Chr_14,18931268,18935742,Migut.14G183300.v3.1
Chr_14,18936888,18948120,Migut.14G183400.v3.1
Chr_14,18948653,18954692,Migut.14G183500.v3.1
Chr_14,18961045,18962828,Migut.14G183600.v3.1
Chr_14,18966437,18968458,Migut.14G183700.v3.1
Chr_14,18975411,18980590,Migut.14G183800.v3.1
Chr_14,18983570,18987164,Migut.14G183900.v3.1
Chr_14,18988354,18991977,Migut.14G184000.v3.1
Chr_14,18992662,18996758,Migut.14G184100.v3.1
Chr_14,19000337,19003236,Migut.14G184200.v3.1
Chr_14,19007385,19011143,Migut.14G184300.v3.1
Chr_14,19015499,19018227,Migut.14G184400.v3.1
Chr_14,19019133,19020090,Migut.14G184500.v3.1
Chr_14,19027897,19031185,Migut.14G184600.v3.1
Chr_14,19032421,19036684,Migut.14G184700.v3.1
Chr_14,19040836,19044167,Migut.14G184800.v3.1
Chr_14,19062079,19066450,Migut.14G184900.v3.1
Chr_14,19075501,19076321,Migut.14G185000.v3.1
Chr_14,19078005,19080497,Migut.14G185100.v3.1
Chr_14,19133470,19135862,Migut.14G185200.v3.1
Chr_14,19152299,19155570,Migut.14G185300.v3.1
Chr_14,19163586,19166329,Migut.14G185400.v3.1
Chr_14,19178528,19182266,Migut.14G185500.v3.1
Chr_14,19195926,19201485,Migut.14G185600.v3.1
Chr_14,19232604,19235575,Migut.14G185700.v3.1
Chr_14,19250443,19251458,Migut.14G185800.v3.1
Chr_14,19251742,19254929,Migut.14G185900.v3.1
Chr_14,19283580,19287230,Migut.14G186000.v3.1
Chr_14,19294879,19301860,Migut.14G186100.v3.1
Chr_14,19318320,19320196,Migut.14G186200.v3.1
Chr_14,19321799,19324825,Migut.14G186300.v3.1
Chr_14,19344935,19348830,Migut.14G186400.v3.1
Chr_14,19383721,19388817,Migut.14G186500.v3.1
Chr_14,19401243,19404833,Migut.14G186600.v3.1
Chr_14,19405663,19410948,Migut.14G186700.v3.1
Chr_14,19422736,19424982,Migut.14G186800.v3.1
Chr_14,19443401,19444959,Migut.14G186900.v3.1
Chr_14,19460170,19462026,Migut.14G187000.v3.1
Chr_14,19478237,19482333,Migut.14G187100.v3.1
Chr_14,19482671,19484587,Migut.14G187200.v3.1
Chr_14,19485131,19489549,Migut.14G187300.v3.1
Chr_14,19492293,19496379,Migut.14G187400.v3.1
Chr_14,19503645,19506258,Migut.14G187500.v3.1
Chr_14,19509621,19517860,Migut.14G187600.v3.1
Chr_14,19520886,19521556,Migut.14G187700.v3.1
Chr_14,19547161,19547755,Migut.14G187800.v3.1
Chr_14,19557647,19568202,Migut.14G187900.v3.1
Chr_14,19591811,19600999,Migut.14G188000.v3.1
Chr_14,19606526,19609153,Migut.14G188100.v3.1
Chr_14,19617362,19619994,Migut.14G188200.v3.1
Chr_14,19630357,19632745,Migut.14G188300.v3.1
Chr_14,19635126,19635296,Migut.14G188400.v3.1
Chr_14,19649418,19650263,Migut.14G188500.v3.1
Chr_14,19653613,19654299,Migut.14G188600.v3.1
Chr_14,19662737,19663487,Migut.14G188700.v3.1
Chr_14,19669513,19673116,Migut.14G188800.v3.1
Chr_14,19678437,19683832,Migut.14G188900.v3.1
Chr_14,19711773,19714318,Migut.14G189000.v3.1
Chr_14,19715410,19717562,Migut.14G189100.v3.1
Chr_14,19789073,19797295,Migut.14G189200.v3.1
Chr_14,19804195,19818236,Migut.14G189300.v3.1
Chr_14,19818627,19820458,Migut.14G189400.v3.1
Chr_14,19848201,19850348,Migut.14G189500.v3.1
Chr_14,19858555,19860567,Migut.14G189600.v3.1
Chr_14,19866512,19866946,Migut.14G189700.v3.1
Chr_14,19872418,19872801,Migut.14G189800.v3.1
Chr_14,19884970,19885368,Migut.14G189900.v3.1
Chr_14,19898892,19899323,Migut.14G190000.v3.1
Chr_14,19932703,19935376,Migut.14G190100.v3.1
Chr_14,19941667,19946264,Migut.14G190200.v3.1
Chr_14,19954858,19967307,Migut.14G190300.v3.1
Chr_14,19974549,19978178,Migut.14G190400.v3.1
Chr_14,19978557,19983260,Migut.14G190500.v3.1
Chr_14,20003089,20006866,Migut.14G190600.v3.1
Chr_14,20008266,20010252,Migut.14G190700.v3.1
Chr_14,20019353,20027401,Migut.14G190800.v3.1
Chr_14,20030195,20033334,Migut.14G190900.v3.1
Chr_14,20057406,20061615,Migut.14G191000.v3.1
Chr_14,20070031,20073210,Migut.14G191100.v3.1
Chr_14,20081498,20082298,Migut.14G191200.v3.1
Chr_14,20100641,20102942,Migut.14G191300.v3.1
Chr_14,20127084,20132808,Migut.14G191400.v3.1
Chr_14,20142812,20143583,Migut.14G191500.v3.1
Chr_14,20148548,20154830,Migut.14G191600.v3.1
Chr_14,20183412,20184795,Migut.14G191700.v3.1
Chr_14,20212803,20214065,Migut.14G191800.v3.1
Chr_14,20215141,20215816,Migut.14G191900.v3.1
Chr_14,20232538,20238917,Migut.14G192000.v3.1
Chr_14,20244768,20246538,Migut.14G192100.v3.1
Chr_14,20253169,20254857,Migut.14G192200.v3.1
Chr_14,20263659,20275164,Migut.14G192300.v3.1
Chr_14,20340762,20342617,Migut.14G192400.v3.1
Chr_14,20375037,20379061,Migut.14G192500.v3.1
Chr_14,20392107,20396928,Migut.14G192600.v3.1
Chr_14,20404790,20407403,Migut.14G192700.v3.1
Chr_14,20473575,20482482,Migut.14G192800.v3.1
Chr_14,20503467,20507024,Migut.14G192900.v3.1
Chr_14,20516393,20517531,Migut.14G193000.v3.1
Chr_14,20518778,20523272,Migut.14G193100.v3.1
Chr_14,20525339,20528876,Migut.14G193200.v3.1
Chr_14,20535976,20538054,Migut.14G193300.v3.1
Chr_14,20539018,20544033,Migut.14G193400.v3.1
Chr_14,20555036,20558041,Migut.14G193500.v3.1
Chr_14,20573160,20584742,Migut.14G193600.v3.1
Chr_14,20591035,20594776,Migut.14G193700.v3.1
Chr_14,20605862,20609330,Migut.14G193800.v3.1
Chr_14,20618457,20620609,Migut.14G193900.v3.1
Chr_14,20629121,20638570,Migut.14G194000.v3.1
Chr_14,20660045,20660464,Migut.14G194100.v3.1
Chr_14,20676731,20679620,Migut.14G194200.v3.1
Chr_14,20688635,20693263,Migut.14G194300.v3.1
Chr_14,20729789,20732374,Migut.14G194400.v3.1
Chr_14,20738275,20738604,Migut.14G194500.v3.1
Chr_14,20741188,20744715,Migut.14G194600.v3.1
Chr_14,20794072,20796562,Migut.14G194700.v3.1
Chr_14,20801325,20804122,Migut.14G194800.v3.1
Chr_14,20812973,20821010,Migut.14G194900.v3.1
Chr_14,20838692,20848971,Migut.14G195000.v3.1
Chr_14,20840948,20841716,Migut.14G195100.v3.1
Chr_14,20880498,20881399,Migut.14G195200.v3.1
Chr_14,20883518,20886552,Migut.14G195300.v3.1
Chr_14,20890548,20893088,Migut.14G195400.v3.1
Chr_14,20898554,20901315,Migut.14G195500.v3.1
Chr_14,20905116,20906949,Migut.14G195600.v3.1
Chr_14,20918995,20921400,Migut.14G195700.v3.1
Chr_14,20925923,20932261,Migut.14G195800.v3.1
Chr_14,20988300,20993035,Migut.14G195900.v3.1
Chr_14,21000330,21001839,Migut.14G196000.v3.1
Chr_14,21006782,21008055,Migut.14G196100.v3.1
Chr_14,21008153,21022135,Migut.14G196200.v3.1
Chr_14,21023891,21025932,Migut.14G196300.v3.1
Chr_14,21030086,21031654,Migut.14G196400.v3.1
Chr_14,21031771,21032692,Migut.14G196500.v3.1
Chr_14,21036754,21038574,Migut.14G196600.v3.1
Chr_14,21038680,21039451,Migut.14G196700.v3.1
Chr_14,21041700,21046924,Migut.14G196800.v3.1
Chr_14,21073062,21076248,Migut.14G196900.v3.1
Chr_14,21077845,21080667,Migut.14G197000.v3.1
Chr_14,21102695,21106271,Migut.14G197100.v3.1
Chr_14,21109814,21112958,Migut.14G197200.v3.1
Chr_14,21113561,21115783,Migut.14G197300.v3.1
Chr_14,21118140,21120959,Migut.14G197400.v3.1
Chr_14,21124700,21128910,Migut.14G197500.v3.1
Chr_14,21134838,21135895,Migut.14G197600.v3.1
Chr_14,21161830,21177071,Migut.14G197700.v3.1
Chr_14,21177402,21181811,Migut.14G197800.v3.1
Chr_14,21187479,21187982,Migut.14G197900.v3.1
Chr_14,21199842,21204236,Migut.14G198000.v3.1
Chr_14,21213469,21215013,Migut.14G198100.v3.1
Chr_14,21222458,21224688,Migut.14G198200.v3.1
Chr_14,21231908,21232369,Migut.14G198300.v3.1
Chr_14,21232793,21233194,Migut.14G198400.v3.1
Chr_14,21235947,21236120,Migut.14G198500.v3.1
Chr_14,21239983,21240384,Migut.14G198600.v3.1
Chr_14,21244284,21248873,Migut.14G198700.v3.1
Chr_14,21294217,21295307,Migut.14G198800.v3.1
Chr_14,21310992,21313803,Migut.14G198900.v3.1
Chr_14,21330288,21333350,Migut.14G199000.v3.1
Chr_14,21333609,21335588,Migut.14G199100.v3.1
Chr_14,21338333,21341633,Migut.14G199200.v3.1
Chr_14,21342037,21350143,Migut.14G199300.v3.1
Chr_14,21372342,21374053,Migut.14G199400.v3.1
Chr_14,21401189,21403005,Migut.14G199500.v3.1
Chr_14,21422524,21427573,Migut.14G199600.v3.1
Chr_14,21436208,21443067,Migut.14G199700.v3.1
Chr_14,21458827,21463304,Migut.14G199800.v3.1
Chr_14,21463580,21467664,Migut.14G199900.v3.1
Chr_14,21479695,21482145,Migut.14G200000.v3.1
Chr_14,21482183,21483946,Migut.14G200100.v3.1
Chr_14,21485176,21487545,Migut.14G200200.v3.1
Chr_14,21492849,21494681,Migut.14G200300.v3.1
Chr_14,21495063,21496263,Migut.14G200400.v3.1
Chr_14,21500898,21502027,Migut.14G200500.v3.1
Chr_14,21519645,21520754,Migut.14G200600.v3.1
Chr_14,21539569,21541597,Migut.14G200700.v3.1
Chr_14,21551878,21554016,Migut.14G200800.v3.1
Chr_14,21554956,21556039,Migut.14G200900.v3.1
Chr_14,21566868,21569246,Migut.14G201000.v3.1
Chr_14,21572641,21573253,Migut.14G201100.v3.1
Chr_14,21603487,21607302,Migut.14G201200.v3.1
Chr_14,21620083,21623296,Migut.14G201300.v3.1
Chr_14,21631649,21635844,Migut.14G201400.v3.1
Chr_14,21639864,21644166,Migut.14G201500.v3.1
Chr_14,21652991,21655612,Migut.14G201600.v3.1
Chr_14,21680716,21687026,Migut.14G201700.v3.1
Chr_14,21696407,21699159,Migut.14G201800.v3.1
Chr_14,21708497,21717182,Migut.14G201900.v3.1
Chr_14,21717849,21719869,Migut.14G202000.v3.1
Chr_14,21723333,21723835,Migut.14G202100.v3.1
Chr_14,21730665,21731193,Migut.14G202200.v3.1
Chr_14,21744179,21748436,Migut.14G202300.v3.1
Chr_14,21759680,21767551,Migut.14G202400.v3.1
Chr_14,21773985,21776847,Migut.14G202500.v3.1
Chr_14,21780567,21782946,Migut.14G202600.v3.1
Chr_14,21782987,21783922,Migut.14G202700.v3.1
Chr_14,21802752,21805202,Migut.14G202800.v3.1
Chr_14,21808532,21811711,Migut.14G202900.v3.1
Chr_14,21817087,21822287,Migut.14G203000.v3.1
Chr_14,21823205,21825683,Migut.14G203100.v3.1
Chr_14,21834484,21837213,Migut.14G203200.v3.1
Chr_14,21843267,21844048,Migut.14G203300.v3.1
Chr_14,21844058,21844655,Migut.14G203400.v3.1
Chr_14,21845609,21851384,Migut.14G203500.v3.1
Chr_14,21856875,21857210,Migut.14G203600.v3.1
Chr_14,21870697,21873442,Migut.14G203700.v3.1
Chr_14,21875210,21885852,Migut.14G203800.v3.1
Chr_14,21896565,21898392,Migut.14G203900.v3.1
Chr_14,21918599,21922429,Migut.14G204000.v3.1
Chr_14,21922884,21923315,Migut.14G204100.v3.1
Chr_14,21924857,21927575,Migut.14G204200.v3.1
Chr_14,21930422,21930889,Migut.14G204300.v3.1
Chr_14,21941119,21943336,Migut.14G204400.v3.1
Chr_14,21943257,21945482,Migut.14G204500.v3.1
Chr_14,21955719,21956822,Migut.14G204600.v3.1
Chr_14,21963530,21969482,Migut.14G204700.v3.1
Chr_14,21969482,21970303,Migut.14G204800.v3.1
Chr_14,21974748,21975593,Migut.14G204900.v3.1
Chr_14,21979719,21982071,Migut.14G205000.v3.1
Chr_14,21982653,21993115,Migut.14G205100.v3.1
Chr_14,21994584,21997949,Migut.14G205200.v3.1
Chr_14,22000719,22004001,Migut.14G205300.v3.1
Chr_14,22008464,22010565,Migut.14G205400.v3.1
Chr_14,22010743,22013845,Migut.14G205500.v3.1
Chr_14,22018264,22019354,Migut.14G205600.v3.1
Chr_14,22020294,22027106,Migut.14G205700.v3.1
Chr_14,22028571,22036412,Migut.14G205800.v3.1
Chr_14,22036524,22039757,Migut.14G205900.v3.1
Chr_14,22040350,22042073,Migut.14G206000.v3.1
Chr_14,22045055,22047052,Migut.14G206100.v3.1
Chr_14,22051636,22056926,Migut.14G206200.v3.1
Chr_14,22056837,22062133,Migut.14G206300.v3.1
Chr_14,22063845,22064672,Migut.14G206400.v3.1
Chr_14,22064791,22069941,Migut.14G206500.v3.1
Chr_14,22074378,22080811,Migut.14G206600.v3.1
Chr_14,22082185,22084335,Migut.14G206700.v3.1
Chr_14,22087990,22092014,Migut.14G206800.v3.1
Chr_14,22095200,22099354,Migut.14G206900.v3.1
Chr_14,22100204,22102235,Migut.14G207000.v3.1
Chr_14,22102872,22104540,Migut.14G207100.v3.1
Chr_14,22104365,22113089,Migut.14G207200.v3.1
Chr_14,22114841,22117102,Migut.14G207300.v3.1
Chr_14,22121504,22127390,Migut.14G207400.v3.1
Chr_14,22127401,22129522,Migut.14G207500.v3.1
Chr_14,22139758,22142240,Migut.14G207600.v3.1
Chr_14,22142052,22145679,Migut.14G207700.v3.1
Chr_14,22152270,22156548,Migut.14G207800.v3.1
Chr_14,22164205,22171922,Migut.14G207900.v3.1
Chr_14,22182214,22189801,Migut.14G208000.v3.1
Chr_14,22192515,22196240,Migut.14G208100.v3.1
Chr_14,22201316,22207218,Migut.14G208200.v3.1
Chr_14,22207678,22211427,Migut.14G208300.v3.1
Chr_14,22214622,22226019,Migut.14G208400.v3.1
Chr_14,22239329,22241286,Migut.14G208500.v3.1
Chr_14,22246677,22249311,Migut.14G208600.v3.1
Chr_14,22250402,22252350,Migut.14G208700.v3.1
Chr_14,22253511,22256976,Migut.14G208800.v3.1
Chr_14,22264521,22269656,Migut.14G208900.v3.1
Chr_14,22273454,22279889,Migut.14G209000.v3.1
Chr_14,22284466,22295308,Migut.14G209100.v3.1
Chr_14,22304638,22308518,Migut.14G209200.v3.1
Chr_14,22313638,22316797,Migut.14G209300.v3.1
