Ortholog Group	Gene Name	Organism Name	Ortholog Gene Name	Ortholog Organism Name	Relationship
447_948_7256	Migut.09G026300	Mguttatus_var_IM62_v4.1	AT5G65200	Athaliana_Araport11	one-to-many
447_948_7256	Migut.09G026300	Mguttatus_var_IM62_v4.1	AT3G47820	Athaliana_Araport11	one-to-many
447_948_7721	Migut.09G026500	Mguttatus_var_IM62_v4.1	AT5G50110	Athaliana_Araport11	one-to-one
447_948_8115	Migut.09G026600	Mguttatus_var_IM62_v4.1	AT1G24130	Athaliana_Araport11	one-to-one
447_948_11996	Migut.09G026700	Mguttatus_var_IM62_v4.1	AT1G19020	Athaliana_Araport11	one-to-one
447_948_3189	Migut.09G026800	Mguttatus_var_IM62_v4.1	AT1G74910	Athaliana_Araport11	one-to-one
447_948_2424	Migut.09G027000	Mguttatus_var_IM62_v4.1	AT5G49970	Athaliana_Araport11	one-to-one
447_948_7718	Migut.09G027200	Mguttatus_var_IM62_v4.1	AT3G48160	Athaliana_Araport11	one-to-one
447_948_2280	Migut.09G027300	Mguttatus_var_IM62_v4.1	AT3G48150	Athaliana_Araport11	one-to-one
447_948_10174	Migut.09G027400	Mguttatus_var_IM62_v4.1	AT5G36120	Athaliana_Araport11	one-to-one
447_948_12225	Migut.09G027500	Mguttatus_var_IM62_v4.1	AT5G50060	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G027500	Mguttatus_var_IM62_v4.1	AT5G50040	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G027500	Mguttatus_var_IM62_v4.1	AT5G50050	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G027500	Mguttatus_var_IM62_v4.1	AT1G54980	Athaliana_Araport11	many-to-many
447_948_9020	Migut.09G028100	Mguttatus_var_IM62_v4.1	AT1G18980	Athaliana_Araport11	many-to-many
447_948_9020	Migut.09G028100	Mguttatus_var_IM62_v4.1	AT1G18970	Athaliana_Araport11	many-to-many
447_948_9020	Migut.09G028300	Mguttatus_var_IM62_v4.1	AT1G18980	Athaliana_Araport11	many-to-many
447_948_9020	Migut.09G028300	Mguttatus_var_IM62_v4.1	AT1G18970	Athaliana_Araport11	many-to-many
447_948_9020	Migut.09G028500	Mguttatus_var_IM62_v4.1	AT1G18980	Athaliana_Araport11	many-to-many
447_948_9020	Migut.09G028500	Mguttatus_var_IM62_v4.1	AT1G18970	Athaliana_Araport11	many-to-many
447_948_8074	Migut.09G028600	Mguttatus_var_IM62_v4.1	AT5G13050	Athaliana_Araport11	one-to-one
447_948_6391	Migut.09G028700	Mguttatus_var_IM62_v4.1	AT1G74830	Athaliana_Araport11	many-to-many
447_948_6391	Migut.09G028700	Mguttatus_var_IM62_v4.1	AT1G18990	Athaliana_Araport11	many-to-many
447_948_9778	Migut.09G028900	Mguttatus_var_IM62_v4.1	AT1G74840	Athaliana_Araport11	many-to-many
447_948_9778	Migut.09G028900	Mguttatus_var_IM62_v4.1	AT1G19000	Athaliana_Araport11	many-to-many
447_948_6980	Migut.09G029000	Mguttatus_var_IM62_v4.1	AT1G74850	Athaliana_Araport11	one-to-one
447_948_1365	Migut.09G029100	Mguttatus_var_IM62_v4.1	AT1G58350	Athaliana_Araport11	many-to-many
447_948_1365	Migut.09G029100	Mguttatus_var_IM62_v4.1	AT1G09980	Athaliana_Araport11	many-to-many
447_948_11026	Migut.09G029200	Mguttatus_var_IM62_v4.1	AT1G19010	Athaliana_Araport11	many-to-many
447_948_11026	Migut.09G029200	Mguttatus_var_IM62_v4.1	AT1G74860	Athaliana_Araport11	many-to-many
447_948_6337	Migut.09G029300	Mguttatus_var_IM62_v4.1	AT5G62580	Athaliana_Araport11	many-to-one
447_948_4261	Migut.09G029400	Mguttatus_var_IM62_v4.1	AT3G19640	Athaliana_Araport11	many-to-one
447_948_9645	Migut.09G029900	Mguttatus_var_IM62_v4.1	AT1G71840	Athaliana_Araport11	many-to-one
447_948_9262	Migut.09G030000	Mguttatus_var_IM62_v4.1	AT5G62910	Athaliana_Araport11	many-to-many
447_948_9262	Migut.09G030000	Mguttatus_var_IM62_v4.1	AT3G48070	Athaliana_Araport11	many-to-many
447_948_8787	Migut.09G030100	Mguttatus_var_IM62_v4.1	AT5G58920	Athaliana_Araport11	one-to-one
447_948_9908	Migut.09G031000	Mguttatus_var_IM62_v4.1	AT3G48100	Athaliana_Araport11	one-to-many
447_948_9908	Migut.09G031000	Mguttatus_var_IM62_v4.1	AT1G74890	Athaliana_Araport11	one-to-many
447_948_9908	Migut.09G031000	Mguttatus_var_IM62_v4.1	AT5G62920	Athaliana_Araport11	one-to-many
447_948_9735	Migut.09G031100	Mguttatus_var_IM62_v4.1	AT3G48120	Athaliana_Araport11	one-to-one
447_948_9287	Migut.09G031200	Mguttatus_var_IM62_v4.1	AT5G62610	Athaliana_Araport11	one-to-one
447_948_10102	Migut.09G031400	Mguttatus_var_IM62_v4.1	AT3G47850	Athaliana_Araport11	one-to-one
447_948_11089	Migut.09G031500	Mguttatus_var_IM62_v4.1	AT1G56210	Athaliana_Araport11	one-to-one
447_948_7934	Migut.09G031600	Mguttatus_var_IM62_v4.1	AT2G27490	Athaliana_Araport11	one-to-one
447_948_11298	Migut.09G031700	Mguttatus_var_IM62_v4.1	AT1G18960	Athaliana_Araport11	one-to-one
447_948_1474	Migut.09G031800	Mguttatus_var_IM62_v4.1	AT5G62620	Athaliana_Araport11	many-to-many
447_948_1474	Migut.09G031800	Mguttatus_var_IM62_v4.1	AT1G74800	Athaliana_Araport11	many-to-many
447_948_3890	Migut.09G031900	Mguttatus_var_IM62_v4.1	AT1G18950	Athaliana_Araport11	many-to-one
447_948_1320	Migut.09G032000	Mguttatus_var_IM62_v4.1	AT1G74790	Athaliana_Araport11	one-to-one
447_948_8344	Migut.09G032100	Mguttatus_var_IM62_v4.1	AT5G62640	Athaliana_Araport11	one-to-one
447_948_934	Migut.09G032200	Mguttatus_var_IM62_v4.1	AT1G74770	Athaliana_Araport11	one-to-many
447_948_934	Migut.09G032200	Mguttatus_var_IM62_v4.1	AT1G18910	Athaliana_Araport11	one-to-many
447_948_10992	Migut.09G032300	Mguttatus_var_IM62_v4.1	AT3G47870	Athaliana_Araport11	many-to-one
447_948_289	Migut.09G032400	Mguttatus_var_IM62_v4.1	AT3G47910	Athaliana_Araport11	one-to-many
447_948_289	Migut.09G032400	Mguttatus_var_IM62_v4.1	AT3G47890	Athaliana_Araport11	one-to-many
447_948_5476	Migut.09G032600	Mguttatus_var_IM62_v4.1	AT1G74750	Athaliana_Araport11	one-to-many
447_948_5476	Migut.09G032600	Mguttatus_var_IM62_v4.1	AT1G18900	Athaliana_Araport11	one-to-many
447_948_40	Migut.09G032700	Mguttatus_var_IM62_v4.1	AT1G01040	Athaliana_Araport11	one-to-one
447_948_6399	Migut.09G032800	Mguttatus_var_IM62_v4.1	AT2G04940	Athaliana_Araport11	one-to-one
447_948_1553	Migut.09G032900	Mguttatus_var_IM62_v4.1	AT1G18890	Athaliana_Araport11	many-to-many
447_948_1553	Migut.09G032900	Mguttatus_var_IM62_v4.1	AT1G74740	Athaliana_Araport11	many-to-many
447_948_6388	Migut.09G033000	Mguttatus_var_IM62_v4.1	AT3G47940	Athaliana_Araport11	one-to-one
447_948_179	Migut.09G033100	Mguttatus_var_IM62_v4.1	AT3G47950	Athaliana_Araport11	one-to-many
447_948_179	Migut.09G033100	Mguttatus_var_IM62_v4.1	AT5G62670	Athaliana_Araport11	one-to-many
447_948_2685	Migut.09G033500	Mguttatus_var_IM62_v4.1	AT5G62710	Athaliana_Araport11	one-to-one
447_948_8076	Migut.09G033600	Mguttatus_var_IM62_v4.1	AT5G44830	Athaliana_Araport11	one-to-many
447_948_8076	Migut.09G033600	Mguttatus_var_IM62_v4.1	AT4G35670	Athaliana_Araport11	one-to-many
447_948_8076	Migut.09G033600	Mguttatus_var_IM62_v4.1	AT5G27530	Athaliana_Araport11	one-to-many
447_948_8076	Migut.09G033600	Mguttatus_var_IM62_v4.1	AT5G44840	Athaliana_Araport11	one-to-many
447_948_4846	Migut.09G033700	Mguttatus_var_IM62_v4.1	AT5G62740	Athaliana_Araport11	one-to-one
447_948_404	Migut.09G033800	Mguttatus_var_IM62_v4.1	AT1G74720	Athaliana_Araport11	one-to-one
447_948_3794	Migut.09G033900	Mguttatus_var_IM62_v4.1	AT1G74710	Athaliana_Araport11	many-to-many
447_948_3794	Migut.09G033900	Mguttatus_var_IM62_v4.1	AT1G18870	Athaliana_Araport11	many-to-many
447_948_3794	Migut.09G034000	Mguttatus_var_IM62_v4.1	AT1G74710	Athaliana_Araport11	many-to-many
447_948_3794	Migut.09G034000	Mguttatus_var_IM62_v4.1	AT1G18870	Athaliana_Araport11	many-to-many
447_948_5511	Migut.09G034100	Mguttatus_var_IM62_v4.1	AT5G62760	Athaliana_Araport11	one-to-one
447_948_6401	Migut.09G034200	Mguttatus_var_IM62_v4.1	AT1G74700	Athaliana_Araport11	one-to-one
447_948_8552	Migut.09G034400	Mguttatus_var_IM62_v4.1	AT3G53020	Athaliana_Araport11	many-to-many
447_948_8552	Migut.09G034400	Mguttatus_var_IM62_v4.1	AT2G36620	Athaliana_Araport11	many-to-many
447_948_7869	Migut.09G034500	Mguttatus_var_IM62_v4.1	AT1G18850	Athaliana_Araport11	one-to-one
447_948_1422	Migut.09G034600	Mguttatus_var_IM62_v4.1	AT5G62530	Athaliana_Araport11	one-to-one
447_948_8574	Migut.09G034800	Mguttatus_var_IM62_v4.1	AT5G15130	Athaliana_Araport11	one-to-one
447_948_8014	Migut.09G035000	Mguttatus_var_IM62_v4.1	AT1G14400	Athaliana_Araport11	one-to-many
447_948_8014	Migut.09G035000	Mguttatus_var_IM62_v4.1	AT2G02760	Athaliana_Araport11	one-to-many
447_948_9736	Migut.09G035100	Mguttatus_var_IM62_v4.1	AT5G62550	Athaliana_Araport11	one-to-one
447_948_425	Migut.09G035200	Mguttatus_var_IM62_v4.1	AT3G47730	Athaliana_Araport11	one-to-many
447_948_425	Migut.09G035200	Mguttatus_var_IM62_v4.1	AT5G61730	Athaliana_Araport11	one-to-many
447_948_425	Migut.09G035200	Mguttatus_var_IM62_v4.1	AT5G61690	Athaliana_Araport11	one-to-many
447_948_557	Migut.09G035300	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035300	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035300	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035300	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035300	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035400	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035400	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035400	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035400	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035400	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035500	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035500	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035500	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035500	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035500	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035600	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035600	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035600	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035600	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035600	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035700	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035700	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035700	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035700	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035700	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035800	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035800	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035800	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035800	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035800	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035900	Mguttatus_var_IM62_v4.1	AT3G47780	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035900	Mguttatus_var_IM62_v4.1	AT3G47770	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035900	Mguttatus_var_IM62_v4.1	AT3G47760	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035900	Mguttatus_var_IM62_v4.1	AT3G47740	Athaliana_Araport11	many-to-many
447_948_557	Migut.09G035900	Mguttatus_var_IM62_v4.1	AT3G47750	Athaliana_Araport11	many-to-many
447_948_5643	Migut.09G036000	Mguttatus_var_IM62_v4.1	AT3G47800	Athaliana_Araport11	one-to-one
447_948_1596	Migut.09G036600	Mguttatus_var_IM62_v4.1	AT3G47700	Athaliana_Araport11	one-to-one
447_948_10693	Migut.09G036800	Mguttatus_var_IM62_v4.1	AT5G50410	Athaliana_Araport11	one-to-one
447_948_11021	Migut.09G037500	Mguttatus_var_IM62_v4.1	AT3G47670	Athaliana_Araport11	one-to-one
447_948_7000	Migut.09G037600	Mguttatus_var_IM62_v4.1	AT5G62500	Athaliana_Araport11	many-to-many
447_948_7000	Migut.09G037600	Mguttatus_var_IM62_v4.1	AT3G47690	Athaliana_Araport11	many-to-many
447_948_9007	Migut.09G037800	Mguttatus_var_IM62_v4.1	AT1G74520	Athaliana_Araport11	many-to-one
447_948_7204	Migut.09G037900	Mguttatus_var_IM62_v4.1	AT1G74560	Athaliana_Araport11	many-to-many
447_948_7204	Migut.09G037900	Mguttatus_var_IM62_v4.1	AT1G18800	Athaliana_Araport11	many-to-many
447_948_6439	Migut.09G038200	Mguttatus_var_IM62_v4.1	AT5G10600	Athaliana_Araport11	one-to-many
447_948_6439	Migut.09G038200	Mguttatus_var_IM62_v4.1	AT5G10610	Athaliana_Araport11	one-to-many
447_948_5955	Migut.09G038400	Mguttatus_var_IM62_v4.1	AT3G47610	Athaliana_Araport11	one-to-one
447_948_2536	Migut.09G038600	Mguttatus_var_IM62_v4.1	AT1G74600	Athaliana_Araport11	one-to-one
447_948_7823	Migut.09G038700	Mguttatus_var_IM62_v4.1	AT5G62470	Athaliana_Araport11	many-to-many
447_948_7823	Migut.09G038700	Mguttatus_var_IM62_v4.1	AT3G47600	Athaliana_Araport11	many-to-many
447_948_4377	Migut.09G038900	Mguttatus_var_IM62_v4.1	AT1G74680	Athaliana_Araport11	many-to-one
447_948_12283	Migut.09G039000	Mguttatus_var_IM62_v4.1	AT1G69588	Athaliana_Araport11	many-to-one
447_948_11538	Migut.09G039300	Mguttatus_var_IM62_v4.1	AT5G64140	Athaliana_Araport11	many-to-many
447_948_11538	Migut.09G039300	Mguttatus_var_IM62_v4.1	AT5G03850	Athaliana_Araport11	many-to-many
447_948_11538	Migut.09G039300	Mguttatus_var_IM62_v4.1	AT3G10090	Athaliana_Araport11	many-to-many
447_948_4108	Migut.09G039500	Mguttatus_var_IM62_v4.1	AT3G47520	Athaliana_Araport11	many-to-one
447_948_2262	Migut.09G039600	Mguttatus_var_IM62_v4.1	AT1G74470	Athaliana_Araport11	one-to-one
447_948_7910	Migut.09G039700	Mguttatus_var_IM62_v4.1	AT5G38130	Athaliana_Araport11	many-to-many
447_948_7910	Migut.09G039700	Mguttatus_var_IM62_v4.1	AT5G67160	Athaliana_Araport11	many-to-many
447_948_7910	Migut.09G039700	Mguttatus_var_IM62_v4.1	AT3G50270	Athaliana_Araport11	many-to-many
447_948_7910	Migut.09G039700	Mguttatus_var_IM62_v4.1	AT3G50280	Athaliana_Araport11	many-to-many
447_948_7910	Migut.09G039700	Mguttatus_var_IM62_v4.1	AT5G67150	Athaliana_Araport11	many-to-many
447_948_7910	Migut.09G039700	Mguttatus_var_IM62_v4.1	AT3G50300	Athaliana_Araport11	many-to-many
447_948_12260	Migut.09G039800	Mguttatus_var_IM62_v4.1	AT3G47510	Athaliana_Araport11	many-to-one
447_948_9433	Migut.09G040000	Mguttatus_var_IM62_v4.1	AT1G18750	Athaliana_Araport11	one-to-one
447_948_8958	Migut.09G040300	Mguttatus_var_IM62_v4.1	AT1G08570	Athaliana_Araport11	many-to-one
447_948_3952	Migut.09G040500	Mguttatus_var_IM62_v4.1	AT4G21470	Athaliana_Araport11	many-to-one
447_948_3879	Migut.09G040600	Mguttatus_var_IM62_v4.1	AT4G21520	Athaliana_Araport11	many-to-one
447_948_8936	Migut.09G040700	Mguttatus_var_IM62_v4.1	AT1G74440	Athaliana_Araport11	many-to-many
447_948_8936	Migut.09G040700	Mguttatus_var_IM62_v4.1	AT1G18720	Athaliana_Araport11	many-to-many
447_948_5375	Migut.09G040800	Mguttatus_var_IM62_v4.1	AT2G34430	Athaliana_Araport11	many-to-many
447_948_5375	Migut.09G040800	Mguttatus_var_IM62_v4.1	AT2G34420	Athaliana_Araport11	many-to-many
447_948_5375	Migut.09G040800	Mguttatus_var_IM62_v4.1	AT1G29910	Athaliana_Araport11	many-to-many
447_948_5375	Migut.09G040800	Mguttatus_var_IM62_v4.1	AT1G29920	Athaliana_Araport11	many-to-many
447_948_5375	Migut.09G040800	Mguttatus_var_IM62_v4.1	AT1G29930	Athaliana_Araport11	many-to-many
447_948_8936	Migut.09G040900	Mguttatus_var_IM62_v4.1	AT1G74440	Athaliana_Araport11	many-to-many
447_948_8936	Migut.09G040900	Mguttatus_var_IM62_v4.1	AT1G18720	Athaliana_Araport11	many-to-many
447_948_3131	Migut.09G041100	Mguttatus_var_IM62_v4.1	AT1G18700	Athaliana_Araport11	one-to-one
447_948_9076	Migut.09G041200	Mguttatus_var_IM62_v4.1	AT1G26550	Athaliana_Araport11	one-to-one
447_948_3204	Migut.09G041300	Mguttatus_var_IM62_v4.1	AT2G03220	Athaliana_Araport11	one-to-one
447_948_5599	Migut.09G041600	Mguttatus_var_IM62_v4.1	AT5G61410	Athaliana_Araport11	one-to-one
447_948_10668	Migut.09G041700	Mguttatus_var_IM62_v4.1	AT5G61400	Athaliana_Araport11	one-to-one
447_948_4958	Migut.09G041800	Mguttatus_var_IM62_v4.1	AT5G61390	Athaliana_Araport11	one-to-many
447_948_4958	Migut.09G041800	Mguttatus_var_IM62_v4.1	AT5G07710	Athaliana_Araport11	one-to-many
447_948_5922	Migut.09G041900	Mguttatus_var_IM62_v4.1	AT5G61380	Athaliana_Araport11	many-to-one
447_948_7071	Migut.09G042100	Mguttatus_var_IM62_v4.1	AT4G38800	Athaliana_Araport11	one-to-one
447_948_2425	Migut.09G042200	Mguttatus_var_IM62_v4.1	AT1G74380	Athaliana_Araport11	many-to-many
447_948_2425	Migut.09G042200	Mguttatus_var_IM62_v4.1	AT5G07720	Athaliana_Araport11	many-to-many
447_948_2337	Migut.09G042300	Mguttatus_var_IM62_v4.1	AT2G31740	Athaliana_Araport11	many-to-one
447_948_4162	Migut.09G042400	Mguttatus_var_IM62_v4.1	AT1G18660	Athaliana_Araport11	one-to-one
447_948_923	Migut.09G042700	Mguttatus_var_IM62_v4.1	AT5G07740	Athaliana_Araport11	many-to-one
447_948_1075	Migut.09G042900	Mguttatus_var_IM62_v4.1	AT2G30290	Athaliana_Araport11	many-to-one
447_948_2042	Migut.09G043000	Mguttatus_var_IM62_v4.1	AT1G18670	Athaliana_Araport11	one-to-many
447_948_2042	Migut.09G043000	Mguttatus_var_IM62_v4.1	AT1G74330	Athaliana_Araport11	one-to-many
447_948_9051	Migut.09G043100	Mguttatus_var_IM62_v4.1	AT1G18680	Athaliana_Araport11	one-to-one
447_948_8862	Migut.09G043200	Mguttatus_var_IM62_v4.1	AT2G03350	Athaliana_Araport11	one-to-one
447_948_6463	Migut.09G043500	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.09G043500	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G043800	Mguttatus_var_IM62_v4.1	AT3G45590	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G043800	Mguttatus_var_IM62_v4.1	AT5G60230	Athaliana_Araport11	many-to-many
447_948_6180	Migut.09G043900	Mguttatus_var_IM62_v4.1	AT3G45600	Athaliana_Araport11	many-to-many
447_948_6180	Migut.09G043900	Mguttatus_var_IM62_v4.1	AT5G60220	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044000	Mguttatus_var_IM62_v4.1	AT3G45590	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044000	Mguttatus_var_IM62_v4.1	AT5G60230	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044200	Mguttatus_var_IM62_v4.1	AT3G45590	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044200	Mguttatus_var_IM62_v4.1	AT5G60230	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044300	Mguttatus_var_IM62_v4.1	AT3G45590	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044300	Mguttatus_var_IM62_v4.1	AT5G60230	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044400	Mguttatus_var_IM62_v4.1	AT3G45590	Athaliana_Araport11	many-to-many
447_948_8898	Migut.09G044400	Mguttatus_var_IM62_v4.1	AT5G60230	Athaliana_Araport11	many-to-many
447_948_6180	Migut.09G044500	Mguttatus_var_IM62_v4.1	AT3G45600	Athaliana_Araport11	many-to-many
447_948_6180	Migut.09G044500	Mguttatus_var_IM62_v4.1	AT5G60220	Athaliana_Araport11	many-to-many
447_948_2285	Migut.09G044600	Mguttatus_var_IM62_v4.1	AT1G74360	Athaliana_Araport11	one-to-one
447_948_3180	Migut.09G044700	Mguttatus_var_IM62_v4.1	AT5G07800	Athaliana_Araport11	one-to-many
447_948_3180	Migut.09G044700	Mguttatus_var_IM62_v4.1	AT5G61290	Athaliana_Araport11	one-to-many
447_948_12225	Migut.09G044800	Mguttatus_var_IM62_v4.1	AT5G50060	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044800	Mguttatus_var_IM62_v4.1	AT5G50040	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044800	Mguttatus_var_IM62_v4.1	AT5G50050	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044800	Mguttatus_var_IM62_v4.1	AT1G54980	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044900	Mguttatus_var_IM62_v4.1	AT5G50060	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044900	Mguttatus_var_IM62_v4.1	AT5G50040	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044900	Mguttatus_var_IM62_v4.1	AT5G50050	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G044900	Mguttatus_var_IM62_v4.1	AT1G54980	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045000	Mguttatus_var_IM62_v4.1	AT5G50060	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045000	Mguttatus_var_IM62_v4.1	AT5G50040	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045000	Mguttatus_var_IM62_v4.1	AT5G50050	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045000	Mguttatus_var_IM62_v4.1	AT1G54980	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045100	Mguttatus_var_IM62_v4.1	AT5G50060	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045100	Mguttatus_var_IM62_v4.1	AT5G50040	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045100	Mguttatus_var_IM62_v4.1	AT5G50050	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045100	Mguttatus_var_IM62_v4.1	AT1G54980	Athaliana_Araport11	many-to-many
447_948_2136	Migut.09G045200	Mguttatus_var_IM62_v4.1	AT5G61060	Athaliana_Araport11	one-to-one
447_948_12225	Migut.09G045300	Mguttatus_var_IM62_v4.1	AT5G50060	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045300	Mguttatus_var_IM62_v4.1	AT5G50040	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045300	Mguttatus_var_IM62_v4.1	AT5G50050	Athaliana_Araport11	many-to-many
447_948_12225	Migut.09G045300	Mguttatus_var_IM62_v4.1	AT1G54980	Athaliana_Araport11	many-to-many
447_948_11608	Migut.09G045500	Mguttatus_var_IM62_v4.1	AT5G61120	Athaliana_Araport11	one-to-many
447_948_11608	Migut.09G045500	Mguttatus_var_IM62_v4.1	AT5G61090	Athaliana_Araport11	one-to-many
447_948_2822	Migut.09G045700	Mguttatus_var_IM62_v4.1	AT5G07990	Athaliana_Araport11	many-to-one
447_948_4468	Migut.09G045900	Mguttatus_var_IM62_v4.1	AT5G07970	Athaliana_Araport11	many-to-many
447_948_4468	Migut.09G045900	Mguttatus_var_IM62_v4.1	AT5G07980	Athaliana_Araport11	many-to-many
447_948_4468	Migut.09G045900	Mguttatus_var_IM62_v4.1	AT5G07940	Athaliana_Araport11	many-to-many
447_948_10888	Migut.09G046000	Mguttatus_var_IM62_v4.1	AT5G07960	Athaliana_Araport11	one-to-one
447_948_7736	Migut.09G046300	Mguttatus_var_IM62_v4.1	AT5G39310	Athaliana_Araport11	one-to-many
